id,variant_color,variant_size,normalized_size,normalized_color,size_type,product_name,category_name,category_path
3ea124bb-8092-4ec2-a877-cbb0b56e328c,Blue,L,M,Blue,,BB24004,Leggings,clothing/leggings
398b5f54-32d3-4795-9c57-5e16be916f85,Blue,XL,M,Blue,,BB24004,Leggings,clothing/leggings
b12bb9e3-6634-4d63-9e1f-aea72e2f7e3f,Blue,S,M,Blue,,BB24004,Leggings,clothing/leggings
1c76fcad-e6cb-4922-86e2-891b1a8d221b,Blue,M,M,Blue,,BB24004,Leggings,clothing/leggings
c7e2a9dc-f1c9-4048-aa78-55b7521d7da7,White,40,UK 6.5,White,,3Y5B54_5NYFZ,Formal jacket,clothing/formal-jacket
78adec7c-ca71-4fc2-b047-5ea87ee809e1,White,42,UK 8,White,,3Y5B54_5NYFZ,Formal jacket,clothing/formal-jacket
f917a8e9-fcb4-4bf7-a04e-45c16a4a1345,White,44,UK 10,White,,3Y5B54_5NYFZ,Formal jacket,clothing/formal-jacket
d80b56d5-c9d6-4a9e-b461-cfb63a56b84e,White,46,M,White,,3Y5B54_5NYFZ,Formal jacket,clothing/formal-jacket
1085c39f-ee26-41cf-ad62-7bd5d623bdae,Blue,27,M,Blue,,3ZYJ01Y3CRZ,Jeans,clothing/jeans
bc76a8fc-3865-4911-b893-9b0e3b575a73,Blue,29,M,Blue,,3ZYJ01Y3CRZ,Jeans,clothing/jeans
ec2587da-e430-4c21-b4f7-8a1880c2df40,Blue,25,M,Blue,,3ZYJ01Y3CRZ,Jeans,clothing/jeans
3baad4aa-341c-4140-ad28-3814d0352dc9,Blue,26,M,Blue,,3ZYJ01Y3CRZ,Jeans,clothing/jeans
88836473-74fc-4191-a60c-b0a8c79d4ffe,Blue,28,M,Blue,,3ZYJ01Y3CRZ,Jeans,clothing/jeans
1f07f2d7-570a-49d4-9c18-da7525667e97,Blue,30,M,Blue,,3ZYJ01Y3CRZ,Jeans,clothing/jeans
349e4ec6-dae3-46bd-8339-bd416f27d69a,Blue,31,M,Blue,,3ZYJ01Y3CRZ,Jeans,clothing/jeans
8260e2ed-e8e4-4511-88a2-f99586cb03af,Blue,32,M,Blue,,3ZYJ01Y3CRZ,Jeans,clothing/jeans
fac92c93-b4b9-477f-ad14-098fc023a04c,Grey,XL,M,Grey,,BB24004,Leggings,clothing/leggings
5a9a889a-5962-4aa8-8cd4-0c355e23330a,Grey,S,M,Grey,,BB24004,Leggings,clothing/leggings
919b3d33-2fee-4825-9bda-3350faf53075,Grey,M,M,Grey,,BB24004,Leggings,clothing/leggings
bc63496c-ff0b-42bc-a685-54957e964ed0,Grey,L,M,Grey,,BB24004,Leggings,clothing/leggings
4c91a722-14ec-48ef-9415-27d4a842d464,Green,S,M,Green,,BB24004,Leggings,clothing/leggings
50df65e2-30dc-478e-b49a-3001215ce3e7,Green,L,M,Green,,BB24004,Leggings,clothing/leggings
6c529f7b-78e3-45ac-add3-6bb2e8efafce,Green,XL,M,Green,,BB24004,Leggings,clothing/leggings
e10ad4a1-fa01-49c3-8225-b63a41c345d2,Blue,6,M,Blue,,3ZYP25YNBSZ,Trousers,clothing/trousers
a11b0bd6-a2bf-4d63-bbc1-cd99a7d57f66,Blue,4,M,Blue,,3ZYP25YNBSZ,Trousers,clothing/trousers
7cf1c120-2757-483f-a670-ca7bb2375b31,Blue,8,M,Blue,,3ZYP25YNBSZ,Trousers,clothing/trousers
47027334-bf70-4df4-b1bf-f8c4379ab295,Blue,10,M,Blue,,3ZYP25YNBSZ,Trousers,clothing/trousers
e1fb3fd1-8099-402f-bb24-05e6e37734c6,Grey,NOSIZE,UK 6.5,Grey,,UBN120,Necklaces,accessories/necklaces
05e0726c-a346-46d4-893d-154cf538ec58,Blue,L,M,Blue,,BB24004,Leggings,clothing/leggings
a99636c2-999f-47aa-9739-573e40e6158f,Blue,XL,M,Blue,,BB24004,Leggings,clothing/leggings
765dd387-a3c0-4558-8838-1a2395d44dbb,Blue,S,M,Blue,,BB24004,Leggings,clothing/leggings
485b9d29-2a2b-4b79-bb34-b1ae60a85e73,Blue,M,M,Blue,,BB24004,Leggings,clothing/leggings
8d6d3fac-2756-40f7-af27-c52ba1848760,Green,L,UK 5,Green,,BB23956,Leggings,clothing/leggings
d6fe7389-8161-4d4a-8ae9-b30da472f158,Green,XL,UK 6,Green,,BB23956,Leggings,clothing/leggings
70177a07-5b41-4c3f-b22c-a95cc49c75d8,Green,S,UK 3.5,Green,,BB23956,Leggings,clothing/leggings
cba9c890-55a5-4f82-a23c-4cf833983dae,Green,M,UK 4,Green,,BB23956,Leggings,clothing/leggings
392071ab-39ec-40ce-87a3-85b06cd7445f,White,M,M,White,,83G200_8177Z,Formal jacket,clothing/formal-jacket
8831b33c-568b-4991-b08a-7d5c8d8e2734,White,XS,M,White,,83G200_8177Z,Formal jacket,clothing/formal-jacket
632dba62-46ec-4109-bbb0-330d39afb968,Green,M,M,Green,,BB24004,Leggings,clothing/leggings
7ded8564-9d53-4473-aed8-d06505ded39b,Black,44,UK 10,Black,,82G906_8672Z,Tops,clothing/tops
58039761-e1e0-4176-9575-99462c81a5c3,Black,40,UK 6.5,Black,,82G906_8672Z,Tops,clothing/tops
c6c6f4d6-c714-46bd-bbcd-d162ce7bc8d7,Black,42,UK 8,Black,,82G906_8672Z,Tops,clothing/tops
8dc4c2cc-9acf-498d-9063-b5f44127b7e7,Black,46,M,Black,,82G906_8672Z,Tops,clothing/tops
720c71bd-1ae4-4071-9999-7846bae8021c,Black,44,UK 10,Black,,82G220_8309Z,Formal jacket,clothing/formal-jacket
d08d13e5-2345-4562-9c16-ca2478ed71c0,Black,38,UK 5,Black,,82G220_8309Z,Formal jacket,clothing/formal-jacket
d33fcae1-f1b3-4173-bffd-53110c3e91b9,Black,40,UK 6.5,Black,,82G220_8309Z,Formal jacket,clothing/formal-jacket
de0ad128-94c1-4366-9f51-1402e2f1e38e,Black,42,UK 8,Black,,82G220_8309Z,Formal jacket,clothing/formal-jacket
a794e858-31d3-4210-bc0e-90312d450b37,Black,46,M,Black,,82G220_8309Z,Formal jacket,clothing/formal-jacket
7dacc2cf-823e-45c3-8588-d3cc4ddac585,Black,48,M,Black,,82G220_8309Z,Formal jacket,clothing/formal-jacket
49dbf5c3-b8c5-4455-9db2-1f9843051737,Black,XS,M,Black,,W84K2D_WBRS0,Dresses,clothing/dresses
27680d73-51e2-44c4-89f2-f3118029db0e,Black,S,M,Black,,W84K2D_WBRS0,Dresses,clothing/dresses
388247e9-ab7f-4c46-baa0-76cb5a35444c,Black,M,M,Black,,W84K2D_WBRS0,Dresses,clothing/dresses
8e00537f-287f-46ee-a127-f6fb8c13a533,Grey,40,UK 6.5,Grey,,3Y5P94_5JZBZ,Trousers,clothing/trousers
fcd2808f-8f7f-40d0-a72f-301ddb087019,White,S,M,White,,83G200_8177Z,Formal jacket,clothing/formal-jacket
c2fbf8c7-dc53-4766-af63-6f1789669bd5,White,L,M,White,,83G200_8177Z,Formal jacket,clothing/formal-jacket
fce39683-ee9f-4d86-82c9-9693e6bb72be,Pink,6,M,Pink,,82G117_8502Z,Trousers,clothing/trousers
7495ff19-bea7-4940-b954-ad95a8991dea,Pink,2,M,Pink,,82G117_8502Z,Trousers,clothing/trousers
83d9841e-391f-4326-8bd6-659b05a04036,Pink,4,M,Pink,,82G117_8502Z,Trousers,clothing/trousers
9ce67cbf-9135-424c-8de6-b052cb31ab54,Pink,8,M,Pink,,82G117_8502Z,Trousers,clothing/trousers
ab962082-0c2e-4377-813a-9176df44ca00,White,42,UK 8,White,,72G203_8309Z,Formal jacket,clothing/formal-jacket
61e8a938-ed51-413d-a4dd-98c672368ccc,White,40,UK 6.5,White,,72G203_8309Z,Formal jacket,clothing/formal-jacket
cff7adb3-d0f0-4df6-9bc5-e140e4221696,White,44,UK 10,White,,72G203_8309Z,Formal jacket,clothing/formal-jacket
18cd91f5-76de-45fb-9c03-ebc577a9c469,White,46,M,White,,72G203_8309Z,Formal jacket,clothing/formal-jacket
57f08f38-2ba3-4099-97d6-ba011b4108f5,Brown,30,UK 9.5,Brown,,3Y6P56_6NDMZ,Trousers,clothing/trousers
853d0671-466f-4610-a8c4-cd12e2358614,Brown,32,M,Brown,,3Y6P56_6NDMZ,Trousers,clothing/trousers
d657ea59-dd0b-4c82-b1de-b991f24ee60d,Brown,33,M,Brown,,3Y6P56_6NDMZ,Trousers,clothing/trousers
da891fb2-1e17-4c44-be24-18f049d106be,Brown,34,M,Brown,,3Y6P56_6NDMZ,Trousers,clothing/trousers
4285528a-8078-45de-ace0-82255c4caad9,Brown,36,UK 3.5,Brown,,3Y6P56_6NDMZ,Trousers,clothing/trousers
1517ae1a-0b0b-4e94-8be3-c55ed81eb6e6,Black,40,UK 6.5,Black,,82G604_6656Z,Sweaters,clothing/sweaters
85e6f265-c2c8-4aa3-95ca-0bb6001027e2,Black,42,UK 8,Black,,82G604_6656Z,Sweaters,clothing/sweaters
ecccceb6-ed4c-4247-b03c-b43eef3bbef4,Black,46,UK 5,Black,,82G604_6656Z,Sweaters,clothing/sweaters
ed239908-5046-40ea-80a7-2a085fe4ffe6,Pink,1,M,Pink,,72G505_5437Z,Bodysuits,clothing/bodysuits
9f3e1466-78a2-4690-949a-07444dbb5759,Pink,2,M,Pink,,72G505_5437Z,Bodysuits,clothing/bodysuits
c5a2a79d-3792-47fd-a69c-d5f5c04db9cd,Pink,3,M,Pink,,72G505_5437Z,Bodysuits,clothing/bodysuits
4e754f03-426c-47ed-804f-e2a149e89bba,Pink,4,M,Pink,,72G505_5437Z,Bodysuits,clothing/bodysuits
ce6187fa-c327-4e4a-87e7-7a03ce606fdf,Black,XS,M,Black,,W84K53_W3TO0,Dresses,clothing/dresses
0d586c84-fa14-4e5c-a8eb-cf9505f1ab74,Black,S,M,Black,,W84K53_W3TO0,Dresses,clothing/dresses
6456070c-4719-42be-9016-8dbacbd561c9,Black,M,M,Black,,W84K53_W3TO0,Dresses,clothing/dresses
1be69037-be30-4075-a3ca-eaafcc888e82,Black,L,M,Black,,W84K53_W3TO0,Dresses,clothing/dresses
8221600d-5119-47a5-b49c-11af92beed45,White,42,UK 8,White,,3Y5H45_5NZSZ,T-shirts,clothing/t-shirts
40ee9d89-d76b-40fb-ba16-ee9d192341ff,White,44,UK 10,White,,3Y5H45_5NZSZ,T-shirts,clothing/t-shirts
a71a2a0a-c480-4b5d-9939-bb1869652d0c,White,46,M,White,,3Y5H45_5NZSZ,T-shirts,clothing/t-shirts
df0d22ca-6ceb-4350-819b-268942ef5867,White,40,UK 6.5,White,,3Y5H45_5NZSZ,T-shirts,clothing/t-shirts
e9fc2379-ba02-41be-a3c9-9156a52d226d,Red,40,UK 6.5,Red,,82G220_8309Z,Formal jacket,clothing/formal-jacket
ef52567a-b70c-4851-8e31-cea926bc15f8,Red,42,UK 8,Red,,82G220_8309Z,Formal jacket,clothing/formal-jacket
6fc30436-4aab-425c-8f6c-8f52d96c7312,Red,44,UK 10,Red,,82G220_8309Z,Formal jacket,clothing/formal-jacket
fa82be43-be74-4d95-99f1-b5991f9fdd40,Red,46,M,Red,,82G220_8309Z,Formal jacket,clothing/formal-jacket
9a5da032-c422-4cc3-9b2b-f15d70d5f20d,Black,44,UK 10,Black,,72G306_8309Z,Formal jacket,clothing/formal-jacket
17d4c789-2ac0-4f77-8429-ccb15d8f32f2,Black,46,M,Black,,72G306_8309Z,Formal jacket,clothing/formal-jacket
26659ef3-efcb-4203-9159-f7a682a85338,Black,40,UK 6.5,Black,,72G306_8309Z,Formal jacket,clothing/formal-jacket
011f53f9-3445-4fd2-95fd-494f2d1779c2,Black,42,UK 8,Black,,72G306_8309Z,Formal jacket,clothing/formal-jacket
20f652a5-2e73-4ce3-8709-7146cf3a3ab1,Black,48,M,Black,,72G306_8309Z,Formal jacket,clothing/formal-jacket
28770b05-1b4c-4085-a020-1a96c4f7c404,White,38,UK 5,White,,C5022_ZB,Tops,clothing/tops
78302f34-d00a-4e8f-a07d-7e30ee3192db,White,40,UK 6.5,White,,C5022_ZB,Tops,clothing/tops
f996bde7-7089-419e-9611-74d6e9b957cd,White,42,UK 8,White,,C5022_ZB,Tops,clothing/tops
eb31d400-9aae-4b61-a82e-23e0f155f7b5,White,44,UK 10,White,,C5022_ZB,Tops,clothing/tops
b88abeec-a7b6-4b06-9bd8-71b881fa72ff,Blue,40,UK 6.5,Blue,,3Y5G42_5NYLZ,Formal jacket,clothing/formal-jacket
bbcf412b-d27b-404b-8104-91733001e467,Blue,42,UK 8,Blue,,3Y5G42_5NYLZ,Formal jacket,clothing/formal-jacket
8f0187fc-fc18-4e8c-8eed-0e9c74607622,Brown,40,UK 6.5,Brown,,3Y5G51_5NYCZ,Jackets,clothing/jackets
5c9c30ca-db1a-4025-9b6d-60e26134b8b9,Brown,42,UK 8,Brown,,3Y5G51_5NYCZ,Jackets,clothing/jackets
c9afb77c-9775-4f9b-aae7-cb23c186d9db,Brown,44,UK 10,Brown,,3Y5G51_5NYCZ,Jackets,clothing/jackets
54f18b5c-20ec-4290-8ace-706b401accbe,Brown,46,M,Brown,,3Y5G51_5NYCZ,Jackets,clothing/jackets
639152a6-e65d-4434-a155-d35f6a69a858,Yellow,EU 36,UK 3.5,Yellow,,49577,Flip Flops,shoes/flip-flops
4f67e882-9f05-48e4-8a76-676d0cfd8ca2,Yellow,EU 37,UK 4,Yellow,,49577,Flip Flops,shoes/flip-flops
0d95b1d7-40aa-456e-afcd-40be2b400c49,Yellow,EU 38,UK 5,Yellow,,49577,Flip Flops,shoes/flip-flops
75947561-d6c6-4571-a162-0182e1f5dc21,Yellow,EU 39,UK 6,Yellow,,49577,Flip Flops,shoes/flip-flops
2fcf5c2f-e560-4aec-88c0-65ddd18fdf75,Yellow,EU 35,UK 2.5,Yellow,,49577,Flip Flops,shoes/flip-flops
48ef24b6-b228-44e7-8ff2-92bfd45013fc,Yellow,EU 40,UK 6.5,Yellow,,49577,Flip Flops,shoes/flip-flops
45f8c351-425f-4e37-b8f6-deb3821415dd,Yellow,EU 41,UK 7,Yellow,,49577,Flip Flops,shoes/flip-flops
0e890b67-f12c-4182-9a2e-2fc713492efd,Green,XS,UK 7.5,Green,,W83H54,Jackets,clothing/jackets
c30e264d-d280-4ee5-a6e6-345c9679d41b,Green,S,UK 8,Green,,W83H54,Jackets,clothing/jackets
e3b77d4a-8afa-4418-a536-54be5e1ea1a1,Green,M,UK 9,Green,,W83H54,Jackets,clothing/jackets
a2ea0553-8d93-422b-a943-ac922f04f60c,Blue,44,UK 10,Blue,,3Y5G42_5NYLZ,Formal jacket,clothing/formal-jacket
70347d57-d7be-47df-8ce8-3c8f9cd71c7b,Blue,46,M,Blue,,3Y5G42_5NYLZ,Formal jacket,clothing/formal-jacket
b9d58749-f741-4e57-a17c-afcc442b7ec0,Blue,M,M,Blue,,3Y5E2C_5M1XZ,Sweaters,clothing/sweaters
ac35a1a8-a2fc-4171-8006-2389132a6d35,Blue,L,M,Blue,,3Y5E2C_5M1XZ,Sweaters,clothing/sweaters
a6ba075c-d75e-4c90-8ccb-40dc7814f2ee,Blue,XL,M,Blue,,3Y5E2C_5M1XZ,Sweaters,clothing/sweaters
2e2a9ee2-3fb8-4689-9682-87c8bbba2c1c,Blue,S,M,Blue,,3Y5E2C_5M1XZ,Sweaters,clothing/sweaters
95c0d52c-cd94-46e5-9236-ee466aaec5c3,Brown,XXL,L,Brown,,BB2070,Shaping underwear,underwear/shaping-underwear
d1fce4d9-e98f-47c6-a9d6-fc7c62aab650,Brown,S,M,Brown,,BB2070,Shaping underwear,underwear/shaping-underwear
c2e3573f-f5d0-42f8-a950-97c6d7526dc3,Brown,M,M,Brown,,BB2070,Shaping underwear,underwear/shaping-underwear
ab8be6f1-5ba1-4fb2-85a6-edfd7e919511,Brown,L,M,Brown,,BB2070,Shaping underwear,underwear/shaping-underwear
00556d47-b016-4d75-8f60-1f56f8faaabe,Brown,XL,M,Brown,,BB2070,Shaping underwear,underwear/shaping-underwear
1b9a26bb-bbbe-47f5-b7f8-5c84d2fc48b5,White,S,S,White,,TALY-STRETCH_N0YIJI,Polo,clothing/polo
e44be493-c311-4e51-8ccc-e0e5a49e3bcb,White,M,S,White,,TALY-STRETCH_N0YIJI,Polo,clothing/polo
365a2d22-c45a-4889-9c19-c8fae4a48550,White,L,S,White,,TALY-STRETCH_N0YIJI,Polo,clothing/polo
a6e7e03a-53ed-43ac-9b08-84a4784ad45f,White,XL,S,White,,TALY-STRETCH_N0YIJI,Polo,clothing/polo
57c0a646-3c66-447a-93bd-fc48cc9f6630,Yellow,EU 37,UK 4,Yellow,,49579,Sandals,shoes/sandals
cbbf61a3-243e-4441-b246-0633e4f9f85c,Yellow,EU 35,UK 2.5,Yellow,,49579,Sandals,shoes/sandals
de1adc45-f6e7-4a4f-a952-664162262719,Yellow,EU 36,UK 3.5,Yellow,,49579,Sandals,shoes/sandals
ac97c333-fdc0-4b80-9b01-10497380849c,Yellow,EU 38,UK 5,Yellow,,49579,Sandals,shoes/sandals
ad61c273-90e9-4d69-bb5e-3231bb4fced9,Yellow,EU 39,UK 6,Yellow,,49579,Sandals,shoes/sandals
ebbe46c4-cb04-4ffb-89b8-e79559bd188f,Yellow,EU 40,UK 6.5,Yellow,,49579,Sandals,shoes/sandals
99e30a27-fb28-4b2a-85d4-04ca67062386,Yellow,EU 41,UK 7,Yellow,,49579,Sandals,shoes/sandals
f7525cd7-25f1-49b3-a43a-8ba093ddcd56,Brown,EU 41,UK 7,Brown,,LEMANS,Moccasins,shoes/moccasins
0378573b-188d-4efd-8d06-760795048f5b,Brown,EU 40,UK 6.5,Brown,,LEMANS,Moccasins,shoes/moccasins
bf2d0c2d-2f5c-464e-84a1-00b8c4c58dc1,Brown,EU 42,UK 8,Brown,,LEMANS,Moccasins,shoes/moccasins
3c9825da-953f-4fe0-88b1-57f68bc7fb3d,Brown,EU 43,UK 9,Brown,,LEMANS,Moccasins,shoes/moccasins
2b1444d6-face-471c-bebe-1d3915593009,Brown,EU 44,UK 10,Brown,,LEMANS,Moccasins,shoes/moccasins
6a6a21a7-6353-444a-bf38-79a15242d93a,Brown,EU 45,S,Brown,,LEMANS,Moccasins,shoes/moccasins
0584edc3-e477-422a-9387-6ca7fdf7d654,Brown,EU 46,S,Brown,,LEMANS,Moccasins,shoes/moccasins
0fa044ec-052b-43f1-a481-f7c03c611c47,Yellow,EU 35,UK 2.5,Yellow,,49578,Sandals,shoes/sandals
185aa1fb-472e-4432-bb9d-f059554c5887,Yellow,EU 36,UK 3.5,Yellow,,49578,Sandals,shoes/sandals
566db89e-d1cf-43ea-8bd4-4f908d93cead,Yellow,EU 37,UK 4,Yellow,,49578,Sandals,shoes/sandals
116b5507-9b74-4456-9181-a540c25333a8,Yellow,EU 38,UK 5,Yellow,,49578,Sandals,shoes/sandals
5df805e8-123d-42d5-8a6c-b788921d4c70,Yellow,EU 39,UK 6,Yellow,,49578,Sandals,shoes/sandals
bba2cd71-21e5-44ef-905e-bed244501c07,Yellow,EU 40,UK 6.5,Yellow,,49578,Sandals,shoes/sandals
762d339a-7569-44a0-a671-ff0449567da8,White,S,M,White,,W83N16,Formal jacket,clothing/formal-jacket
de73a70c-f5b4-4b57-a74d-8a139d6b10d1,White,XS,M,White,,W83N16,Formal jacket,clothing/formal-jacket
9e9317c0-cf6f-4e88-b90e-12cae0b0a879,White,M,M,White,,W83N16,Formal jacket,clothing/formal-jacket
c1d60b26-5c56-4ecb-81c3-ca78156dcf15,White,L,M,White,,W83N16,Formal jacket,clothing/formal-jacket
8f1db650-38d1-4e35-b4db-66cf5b540c48,Orange,EU 35,UK 2.5,Orange,,2750-CotuClassic-S000010,Sneakers,shoes/sneakers
14e40787-4779-48d8-a872-1307b9e1d10d,Orange,EU 36,UK 3.5,Orange,,2750-CotuClassic-S000010,Sneakers,shoes/sneakers
58f470d9-85ba-4abc-bcbe-03727748b765,Orange,EU 37,UK 4,Orange,,2750-CotuClassic-S000010,Sneakers,shoes/sneakers
1be31987-153f-4db6-8cea-24484922d2a2,Orange,EU 38,UK 5,Orange,,2750-CotuClassic-S000010,Sneakers,shoes/sneakers
26a6475e-1aed-40cf-95f3-5e6000c8f8ca,Green,L,UK 9.5,Green,,W83H54,Jackets,clothing/jackets
223e98d7-7415-4055-8040-b003986e572b,Green,XL,UK 10.5,Green,,W83H54,Jackets,clothing/jackets
fbc132c0-a9bd-4681-ad9e-0a3416329189,Orange,S,S,Orange,,N0YILY,Polo,clothing/polo
db17fb1e-528f-41ba-b3f5-15ecb85f5b62,Orange,M,S,Orange,,N0YILY,Polo,clothing/polo
aecc991a-12eb-4d34-b837-fbc805dbc564,Orange,L,S,Orange,,N0YILY,Polo,clothing/polo
3654747d-21d5-47af-9061-7e8f0547f136,Orange,XL,S,Orange,,N0YILY,Polo,clothing/polo
a42d8a4f-606d-4069-b00c-d9856111c301,Brown,EU 36,UK 3.5,Brown,,BOLERO,Lace up,shoes/lace-up
deb312fc-7a60-43df-8c1e-2a2f10405a74,Brown,EU 38,UK 5,Brown,,BOLERO,Lace up,shoes/lace-up
670bf078-eda5-4ca4-a211-5e0bbd8e016b,Brown,EU 39,UK 6,Brown,,BOLERO,Lace up,shoes/lace-up
b30eb7c3-40f4-4004-b058-47c4a7ea41ba,Brown,EU 37,UK 4,Brown,,BOLERO,Lace up,shoes/lace-up
8f6bd40d-97a6-4b9b-9da3-c8c8a0a2aab6,Brown,EU 40,UK 6.5,Brown,,BOLERO,Lace up,shoes/lace-up
042fd04f-075c-4ba2-a21b-4d34e6350847,Brown,EU 41,UK 7,Brown,,BOLERO,Lace up,shoes/lace-up
bf2d7c32-8993-428e-91b5-58bd1650b86a,Black,40,UK 6.5,Black,,1G12Y5-6769,Trousers,clothing/trousers
cb0f2b91-7c4d-4304-bc88-139be7904e42,Black,38,UK 5,Black,,1G12Y5-6769,Trousers,clothing/trousers
218a9f28-8c72-4ee1-8f0c-c3ecea33519d,Orange,EU 39,UK 6,Orange,,2750-CotuClassic-S000010,Sneakers,shoes/sneakers
f3a92d4d-1336-4f26-84c1-ebcf8293874a,Orange,EU 40,UK 6.5,Orange,,2750-CotuClassic-S000010,Sneakers,shoes/sneakers
1351f746-5139-4248-9597-01049f855268,Orange,EU 41,UK 7,Orange,,2750-CotuClassic-S000010,Sneakers,shoes/sneakers
51d81ecc-8ae6-4e40-9db7-ec77afacf019,Orange,EU 42,UK 8,Orange,,2750-CotuClassic-S000010,Sneakers,shoes/sneakers
b8060f61-2120-4ff4-92ed-50bede4299c4,Orange,EU 43,UK 9,Orange,,2750-CotuClassic-S000010,Sneakers,shoes/sneakers
e2f9bed0-3151-4d6c-a2b5-6863f89ad432,Orange,EU 44,UK 10,Orange,,2750-CotuClassic-S000010,Sneakers,shoes/sneakers
92c05729-ec6a-47e5-bb13-eb18c10fa2c8,Orange,EU 45,S,Orange,,2750-CotuClassic-S000010,Sneakers,shoes/sneakers
3484951e-4e8f-4bf5-999f-aa38b61e264d,Orange,EU 46,S,Orange,,2750-CotuClassic-S000010,Sneakers,shoes/sneakers
ccfa156d-eab3-456c-aa5c-766c8243d4b3,Red,EU 37,UK 4,Red,,ENRICA,Pumps & Heels,shoes/pumps-and-heels
1333e40e-611a-4e53-88a6-7a0512c516fa,Red,EU 39,UK 6,Red,,ENRICA,Pumps & Heels,shoes/pumps-and-heels
ba4fe1c5-f23a-4d07-bc73-733346a07a78,Red,EU 40,UK 6.5,Red,,ENRICA,Pumps & Heels,shoes/pumps-and-heels
5fef66e0-17ff-42c8-86b8-40e48e906a89,Red,EU 38,UK 5,Red,,ENRICA,Pumps & Heels,shoes/pumps-and-heels
85820a3f-f308-446f-80a7-1c8b7ac0a0c3,Red,EU 36,UK 3.5,Red,,ENRICA,Pumps & Heels,shoes/pumps-and-heels
2fd6524c-15a3-4b1d-9098-4c41bf2c41df,Red,EU 41,UK 7,Red,,ENRICA,Pumps & Heels,shoes/pumps-and-heels
60f3ac82-e035-46eb-954c-ca704fe5a7ed,Pink,S,S,Pink,,N0YHQK,Polo,clothing/polo
5754a241-f674-49d1-b5f3-9c17974f4fd7,Pink,M,S,Pink,,N0YHQK,Polo,clothing/polo
522b6ae9-859a-465c-b1bd-9ac6fdd7faa0,Pink,L,S,Pink,,N0YHQK,Polo,clothing/polo
79a23228-8409-4569-8d33-0174d87a13ad,Pink,XL,S,Pink,,N0YHQK,Polo,clothing/polo
6a8376c9-db8f-4a29-92bc-7660133821f0,Pink,XXL,S,Pink,,N0YHQK,Polo,clothing/polo
28ad4955-83e9-4b85-b81b-caf6d0a13764,Grey,EU 39,UK 6,Grey,,AMELIA,Pumps & Heels,shoes/pumps-and-heels
30fe27ab-b15f-45e5-ad46-219ec92d8859,Grey,EU 36,UK 3.5,Grey,,AMELIA,Pumps & Heels,shoes/pumps-and-heels
5db59706-2b39-4a0c-955b-04663bf1e64b,Grey,EU 37,UK 4,Grey,,AMELIA,Pumps & Heels,shoes/pumps-and-heels
097dccb8-fbc5-4bc3-aec8-3da47759a411,Grey,EU 38,UK 5,Grey,,AMELIA,Pumps & Heels,shoes/pumps-and-heels
5b3cef34-be71-45ef-a325-d7bbbc7f9bac,Grey,EU 40,UK 6.5,Grey,,AMELIA,Pumps & Heels,shoes/pumps-and-heels
935adb09-f5cd-47bc-b443-2538023500b3,Grey,EU 41,UK 7,Grey,,AMELIA,Pumps & Heels,shoes/pumps-and-heels
d779874c-9227-4e1c-9274-95417ae49b27,Blue,XL,S,Blue,,OXFORD-FLEECE-RAGLAN,Sweatshirts,clothing/sweatshirts
6ba8b017-5f3d-4777-982a-647f174ec850,Brown,EU 40,UK 6.5,Brown,,ALBACHIARA,Sandals,shoes/sandals
fae9cb30-1a26-496e-b53e-fce340699103,Brown,EU 41,UK 7,Brown,,ALBACHIARA,Sandals,shoes/sandals
b2d39a16-67ba-4cb3-8435-3859e17bae15,Brown,EU 36,UK 3.5,Brown,,ALBACHIARA,Sandals,shoes/sandals
19d750fb-dd31-4c8d-b367-007b454bc802,Brown,EU 37,UK 4,Brown,,ALBACHIARA,Sandals,shoes/sandals
aff45c9b-43bf-43bf-85be-7e1bead9964d,Brown,EU 38,UK 5,Brown,,ALBACHIARA,Sandals,shoes/sandals
ff9eb757-9571-41a1-b4b9-137f29958796,Brown,EU 39,UK 6,Brown,,ALBACHIARA,Sandals,shoes/sandals
c9c93ffa-0018-462b-88ce-9f894992a2a0,Blue,S,S,Blue,,N0YHDX,Polo,clothing/polo
bfadf626-7f7f-46b3-820e-f998db1ec8c8,Blue,M,S,Blue,,N0YHDX,Polo,clothing/polo
4cb8a336-26e6-4ffb-b841-f35c49eddcd1,Black,EU 39,UK 6,Black,,AMELIA,Pumps & Heels,shoes/pumps-and-heels
4c9679e3-0fdd-4e15-a28f-19bf42ad763c,Black,EU 36,UK 3.5,Black,,AMELIA,Pumps & Heels,shoes/pumps-and-heels
1e98fb93-d75f-4b61-bc54-1505c18049fd,Black,EU 37,UK 4,Black,,AMELIA,Pumps & Heels,shoes/pumps-and-heels
7d02b5ec-8482-4ecb-a106-55ecf617c40a,Black,EU 38,UK 5,Black,,AMELIA,Pumps & Heels,shoes/pumps-and-heels
47024afa-2f6e-4052-9217-c1e73bf323d5,Black,42,UK 8,Black,,1G12Y5-6769,Trousers,clothing/trousers
3eac8e04-af9a-47f7-97cc-0d85079534aa,Black,EU 37,UK 4,Black,,ENRICA,Pumps & Heels,shoes/pumps-and-heels
9a43f313-7c23-4bc9-bea3-1cfcba0f2e3d,Black,EU 39,UK 6,Black,,ENRICA,Pumps & Heels,shoes/pumps-and-heels
2405bd5f-292a-411f-9906-1cce9a7bc071,Black,EU 40,UK 6.5,Black,,ENRICA,Pumps & Heels,shoes/pumps-and-heels
